pair_id,survey,final_L1,final_barrier_code,final_feasibility,confidence,L1_agree_oa_an,feas_agree_oa_an,has_google,final_barrier_code_oa,final_feasibility_oa,L1_oa,final_barrier_code_an,final_feasibility_an,L1_an,final_barrier_code_go,final_feasibility_go,L1_go
FOODAPS_0049,FOODAPS,TC,TC.2,F2,HIGH,True,True,False,TC.2,F2,TC,TC.2,F2,TC,,,
FOODAPS_0048,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0050,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0052,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0051,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0053,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0054,FOODAPS,TC,TC.2,F2,HIGH,True,True,False,TC.2,F2,TC,TC.2,F2,TC,,,
FOODAPS_0057,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0058,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0059,FOODAPS,TC,TC.2,F3,HIGH,True,True,False,TC.2,F3,TC,TC.2,F3,TC,,,
FOODAPS_0061,FOODAPS,CC,CC.3,F1,MODERATE,False,True,False,CC.3,F1,CC,NHB.0,F1,NHB,,,
FOODAPS_0062,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0063,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0065,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0064,FOODAPS,TC,TC.2,F2,HIGH,True,True,False,TC.2,F2,TC,TC.2,F2,TC,,,
FOODAPS_0066,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0067,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0068,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0069,FOODAPS,CC,CC.1,F2,HIGH,True,True,False,CC.1,F2,CC,CC.1,F2,CC,,,
FOODAPS_0070,FOODAPS,CC,CC.1,F2,MODERATE,True,False,False,CC.1,F2,CC,CC.1,F3,CC,,,
FOODAPS_0071,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0072,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0073,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0075,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0074,FOODAPS,CC,CC.2,F2,HIGH,True,True,False,CC.2,F2,CC,CC.2,F2,CC,,,
FOODAPS_0076,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0077,FOODAPS,CC,CC.2,F2,HIGH,True,True,False,CC.2,F2,CC,CC.4,F2,CC,,,
FOODAPS_0078,FOODAPS,CC,CC.2,F2,HIGH,True,True,False,CC.2,F2,CC,CC.4,F2,CC,,,
FOODAPS_0079,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0080,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0081,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0082,FOODAPS,CC,CC.4,F2,HIGH,True,True,False,CC.4,F2,CC,CC.4,F2,CC,,,
FOODAPS_0084,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0083,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0085,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0086,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0087,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0088,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0089,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0090,FOODAPS,CC,CC.4,F2,HIGH,True,True,False,CC.4,F2,CC,CC.4,F2,CC,,,
FOODAPS_0091,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0092,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0093,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0097,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0094,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0098,FOODAPS,CC,CC.2,F2,HIGH,True,True,False,CC.2,F2,CC,CC.2,F2,CC,,,
FOODAPS_0100,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0099,FOODAPS,TC,TC.1,F3,HIGH,True,True,False,TC.1,F3,TC,TC.1,F3,TC,,,
FOODAPS_0101,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0102,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0103,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0104,FOODAPS,CC,CC.1,F2,HIGH,True,True,False,CC.1,F2,CC,CC.1,F2,CC,,,
FOODAPS_0105,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0106,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0107,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0108,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0109,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0110,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0112,FOODAPS,CC,CC.2,F2,MODERATE,True,False,False,CC.2,F2,CC,CC.2,F3,CC,,,
FOODAPS_0111,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0113,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0114,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0116,FOODAPS,RS,RS.1,F1,HIGH,True,True,False,RS.1,F1,RS,RS.1,F1,RS,,,
FOODAPS_0117,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0120,FOODAPS,RS,RS.1,F1,HIGH,True,True,False,RS.1,F1,RS,RS.1,F1,RS,,,
FOODAPS_0121,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0118,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0122,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0125,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0124,FOODAPS,RS,RS.1,F1,HIGH,True,True,False,RS.1,F1,RS,RS.1,F1,RS,,,
FOODAPS_0126,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0128,FOODAPS,RS,RS.1,F1,HIGH,True,True,False,RS.1,F1,RS,RS.1,F1,RS,,,
FOODAPS_0129,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0130,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0131,FOODAPS,CC,CC.3,F2,HIGH,True,True,False,CC.3,F2,CC,CC.3,F2,CC,,,
FOODAPS_0132,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0134,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0133,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0135,FOODAPS,CC,CC.3,F3,MODERATE,True,False,False,CC.3,F3,CC,CC.3,F2,CC,,,
FOODAPS_0137,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0136,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0138,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0140,FOODAPS,CC,CC.2,F3,LOW,False,False,False,CC.2,F3,CC,RS.1,F1,RS,,,
FOODAPS_0141,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0142,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0144,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0143,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.3,F3,CC,,,
FOODAPS_0145,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0146,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0147,FOODAPS,TC,TC.2,F3,HIGH,True,True,False,TC.2,F3,TC,TC.2,F3,TC,,,
FOODAPS_0148,FOODAPS,TC,TC.2,F3,HIGH,True,True,False,TC.2,F3,TC,TC.2,F3,TC,,,
FOODAPS_0149,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0150,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0152,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0151,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0153,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0154,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0156,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0155,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0157,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0159,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0160,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0158,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0161,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0162,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0163,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0164,FOODAPS,CC,CC.2,F2,HIGH,True,True,False,CC.2,F2,CC,CC.2,F2,CC,,,
FOODAPS_0165,FOODAPS,RS,RS.3,F2,LOW,False,False,False,RS.3,F2,RS,PC.1,F1,PC,,,
FOODAPS_0167,FOODAPS,CC,CC.2,F1,HIGH,True,True,False,CC.2,F1,CC,CC.2,F1,CC,,,
FOODAPS_0168,FOODAPS,CC,CC.2,F1,HIGH,True,True,False,CC.2,F1,CC,CC.2,F1,CC,,,
FOODAPS_0169,FOODAPS,CC,CC.2,F1,HIGH,True,True,False,CC.2,F1,CC,CC.2,F1,CC,,,
FOODAPS_0170,FOODAPS,CC,CC.1,F2,HIGH,True,True,False,CC.1,F2,CC,CC.1,F2,CC,,,
FOODAPS_0171,FOODAPS,CC,CC.1,F2,HIGH,True,True,False,CC.1,F2,CC,CC.1,F2,CC,,,
FOODAPS_0173,FOODAPS,CC,CC.1,F2,HIGH,True,True,False,CC.1,F2,CC,CC.1,F2,CC,,,
FOODAPS_0172,FOODAPS,CC,CC.1,F2,HIGH,True,True,False,CC.1,F2,CC,CC.1,F2,CC,,,
FOODAPS_0174,FOODAPS,CC,CC.1,F2,HIGH,True,True,False,CC.1,F2,CC,CC.1,F2,CC,,,
FOODAPS_0175,FOODAPS,CC,CC.1,F2,HIGH,True,True,False,CC.1,F2,CC,CC.1,F2,CC,,,
FOODAPS_0176,FOODAPS,RS,RS.2,F1,HIGH,True,True,False,RS.2,F1,RS,RS.2,F1,RS,,,
FOODAPS_0178,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0179,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0177,FOODAPS,CC,CC.4,F2,HIGH,True,True,False,CC.4,F2,CC,CC.4,F2,CC,,,
FOODAPS_0181,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0180,FOODAPS,RS,RS.1,F1,HIGH,True,True,False,RS.1,F1,RS,RS.1,F1,RS,,,
FOODAPS_0182,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0183,FOODAPS,NHB,NHB.0,F1,HIGH,True,True,False,NHB.0,F1,NHB,NHB.0,F1,NHB,,,
FOODAPS_0184,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0185,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0186,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0189,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0188,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0190,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0193,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0192,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0194,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0191,FOODAPS,CC,CC.2,F2,MODERATE,False,True,False,CC.2,F2,CC,TC.1,F2,TC,,,
FOODAPS_0195,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0197,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0196,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0198,FOODAPS,CC,CC.4,F1,HIGH,True,True,False,CC.4,F1,CC,CC.4,F1,CC,,,
FOODAPS_0200,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0201,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0202,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0204,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0205,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0203,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0206,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0208,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0209,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0207,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0210,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0212,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0211,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0213,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0214,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0215,FOODAPS,MC,MC.2,F3,MODERATE,False,True,False,MC.2,F3,MC,CC.1,F3,CC,,,
FOODAPS_0216,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0217,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0218,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0219,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0220,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0221,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0223,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0222,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0226,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0224,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0225,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0227,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0228,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0229,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0230,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0231,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0232,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0233,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0234,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0235,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0236,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0237,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0240,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0238,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0239,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0242,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0241,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0243,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0246,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0245,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0244,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0248,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0247,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0249,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0251,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0250,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0252,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0253,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0254,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0255,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0257,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0256,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0258,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0259,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0260,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0261,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0262,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0263,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0264,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0265,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0266,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0268,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0267,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0269,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0271,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0270,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0272,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0273,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0274,FOODAPS,CC,CC.4,F2,HIGH,True,True,False,CC.4,F2,CC,CC.4,F2,CC,,,
FOODAPS_0275,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0276,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
