question_id,question_text,survey,is_multilevel,question_length
423,"If yes, DURING THE PAST 12 MONTHS, did this child see a dentist or other oral health care provider for PREVENTIVE dental care, such as check-ups, dental cleanings, dental sealants, or fluoride treatments?","National Survey of Children's Health Topical Questionaire (Chilren, 6-11)",False,204.0
424,"If yes, DURING THE PAST 12 MONTHS, what PREVENTIVE dental service(s) did this child receive?","National Survey of Children's Health Topical Questionaire (Chilren, 6-11)",False,92.0
425,"DURING THE PAST 12 MONTHS, has this child received any treatment or counseling from a mental health professional? Mental health professionals include psychiatrists, psychologists, psychiatric nurses, and clinical social workers","National Survey of Children's Health Topical Questionaire (Chilren, 6-11)",False,227.0
276,How difficult was it to get the mental health treatment or counseling that this child needed?,"National Survey of Children's Health Topical Questionaire (Chilren, 6-11)",False,93.0
277,"DURING THE PAST 12 MONTHS, has this child taken any medication because of difficulties with their emotions, concentration, or behavior?","National Survey of Children's Health Topical Questionaire (Chilren, 6-11)",False,135.0
426,"DURING THE PAST 12 MONTHS, did this child see a specialist other than a mental health professional? Specialists are doctors like surgeons, heart doctors, allergy doctors, skin doctors, and others who specialize in one area of health care.","National Survey of Children's Health Topical Questionaire (Chilren, 6-11)",False,238.0
279,How difficult was it to get the specialist care that this child needed?,"National Survey of Children's Health Topical Questionaire (Chilren, 6-11)",False,71.0
427,"DURING THE PAST 12 MONTHS, was there any time when this child needed health care but it was not received? By health care, we mean medical care as well as other kinds of care like dental care, vision care, and mental health services","National Survey of Children's Health Topical Questionaire (Chilren, 6-11)",False,231.0
281,Did any of the following reasons contribute to this child not receiving needed health services?,"National Survey of Children's Health Topical Questionaire (Chilren, 6-11)",False,95.0
282,"DURING THE PAST 12 MONTHS, how often were you frustrated in your efforts to get services for this child?","National Survey of Children's Health Topical Questionaire (Chilren, 6-11)",False,104.0
428,"DURING THE PAST 12 MONTHS, how many times did this child visit a hospital emergency room? Do NOT include visits to urgent care centers.","National Survey of Children's Health Topical Questionaire (Chilren, 6-11)",False,135.0
284,"DURING THE PAST 12 MONTHS, was this child admitted to the hospital to stay for at least one night?","National Survey of Children's Health Topical Questionaire (Chilren, 6-11)",False,98.0
429,"Has this child EVER had a special education or early intervention plan? Children receiving these services often have an Individualized Family Service Plan (IFSP) or Individualized Education Plan (IEP). If yes, how old was this child at the time of the FIRST plan? Is this child CURRENTLY receiving services under one of these plans?","National Survey of Children's Health Topical Questionaire (Chilren, 6-11)",False,332.0
430,"Has this child EVER received special services to meet their developmental needs? Special services can include therapies such as speech, occupational, physical or behavioral or other services received to meet developmental needs. If yes, how old was this child when began receiving these special services? Is this child CURRENTLY receiving these special services?","National Survey of Children's Health Topical Questionaire (Chilren, 6-11)",False,362.0
431,"Has a doctor, other health care provider, or educator EVER recommended that this child be evaluated for a Fetal Alcohol Spectrum Disorder? Examples of educators are teachers and school nurses","National Survey of Children's Health Topical Questionaire (Chilren, 6-11)",False,191.0
432,Has this child EVER received an evaluation for a Fetal Alcohol Spectrum Disorder?,"National Survey of Children's Health Topical Questionaire (Chilren, 6-11)",False,81.0
433,"Do you have one or more persons you think of as this child’s personal doctor or nurse? A personal doctor or nurse is a health professional who knows this child well and is familiar with this child’s health history. This can be a general doctor, a pediatrician, a specialist doctor, a nurse practitioner, or a physician assistant","National Survey of Children's Health Topical Questionaire (Chilren, 6-11)",False,328.0
289,"DURING THE PAST 12 MONTHS, did this child need a referral to see any doctors or receive any services? How difficult was it to get referrals?","National Survey of Children's Health Topical Questionaire (Chilren, 6-11)",False,140.0
434,"DURING THE PAST 12 MONTHS, how often did this child’s doctors or other health care providers... a. Spend enough time with this child? b. Listen carefully to you? c. Show sensitivity to your family's values and customs? d. Provide the specific information you needed concerning this child? e. Help you feel like a partner in this child's care?","National Survey of Children's Health Topical Questionaire (Chilren, 6-11)",True,342.0
435,"DURING THE PAST 12 MONTHS, did you, another caregiver, or a health care provider need to make any decisions regarding this child’s health care, such as whether to get prescriptions, referrals, or procedures?","National Survey of Children's Health Topical Questionaire (Chilren, 6-11)",False,207.0
436,"If yes, DURING THE PAST 12 MONTHS, how often did this child's doctors or other health care providers... a. Discuss with you the range of options to consider for their health care or treatment? b. Make it easy for you to raise concerns or disagree with recommendations for this child’s health care? c. Work with you to decide together which health care and treatment choices would be best for this child?","National Survey of Children's Health Topical Questionaire (Chilren, 6-11)",True,403.0
