question_id,question_text,survey_key
Q1007,"Do any of the teachers or staff have the following specialist assignments working with students in this school? Reading specialist, Math specialist, Science specialist",National Teacher and Principal Survey (NTPS) Private School Questionnaire
Q1008,"Do any of the teachers or staff have the following coaching assignments working with teachers in this school? Reading coach, Math coach, Science coach, General instructional/Not subject-specific coach",National Teacher and Principal Survey (NTPS) Private School Questionnaire
Q1009,"For THIS school year (2020-21), how easy or difficult was it to fill teaching vacancies in each of the following fields?",National Teacher and Principal Survey (NTPS) Private School Questionnaire
Q1010,"Around October 1, 2020, did you have any newly-hired teachers, that is, employees that were not employed as teachers at THIS SCHOOL last year?",National Teacher and Principal Survey (NTPS) Private School Questionnaire
Q1011,How many teachers were newly-hired by this school?,National Teacher and Principal Survey (NTPS) Private School Questionnaire
Q1012,"Of those newly-hired teachers, how many were in their first year of teaching?",National Teacher and Principal Survey (NTPS) Private School Questionnaire
Q1013,Does this school grant high school diplomas?,National Teacher and Principal Survey (NTPS) Private School Questionnaire
Q1014,"For high school graduates of the class of 2021, does this school have a community service requirement for a standard diploma?",National Teacher and Principal Survey (NTPS) Private School Questionnaire
Q1015,What is the minimum number of community service hours required of the high school graduates in the class of 2021?,National Teacher and Principal Survey (NTPS) Private School Questionnaire
Q1016,"Of the students enrolled in grades K-12 or comparable ungraded levels in this school, do any have a formally-identified disability?",National Teacher and Principal Survey (NTPS) Private School Questionnaire
Q1017,How many students in this school have a formally-identified disability?,National Teacher and Principal Survey (NTPS) Private School Questionnaire
Q1018,Does this school PRIMARILY SERVE students with disabilities?,National Teacher and Principal Survey (NTPS) Private School Questionnaire
Q1019,How many students with formally-identified disabilities are in each of the following instructional settings?,National Teacher and Principal Survey (NTPS) Private School Questionnaire
Q1020,"Of the students enrolled in this school as of October 1, 2020, have any been identified as English-language learners (ELL), also known as limited-English proficient (LEP)?",National Teacher and Principal Survey (NTPS) Private School Questionnaire
Q1021,How many ELL or LEP students are enrolled in this school?,National Teacher and Principal Survey (NTPS) Private School Questionnaire
Q1022,Does this school have instruction specifically designed to address the needs of ELL or LEP students?,National Teacher and Principal Survey (NTPS) Private School Questionnaire
Q1023,"Are ELL or LEP students taught English using ESL, bilingual, or immersion techniques?",National Teacher and Principal Survey (NTPS) Private School Questionnaire
Q1024,Are ELL or LEP students taught English in regular English-speaking classrooms?,National Teacher and Principal Survey (NTPS) Private School Questionnaire
Q1025,"Does this school participate in the National School Lunch Program (that is, the federal free or reduced-price lunch program)?",National Teacher and Principal Survey (NTPS) Private School Questionnaire
Q1026,"Around October 1, 2020, did you have any PREKINDERGARTEN students enrolled in this school?",National Teacher and Principal Survey (NTPS) Private School Questionnaire
Q1027,How many PREKINDERGARTEN students were enrolled in this school?,National Teacher and Principal Survey (NTPS) Private School Questionnaire
Q1028,What was the percentage of PREKINDERGARTEN students at this school APPROVED for free or reduced-price lunches under the National School Lunch Program?,National Teacher and Principal Survey (NTPS) Private School Questionnaire
Q1029,"Around October 1, 2020, what was the percentage of K-12 students at this school APPROVED for free or reduced-price lunches under the National School Lunch Program?",National Teacher and Principal Survey (NTPS) Private School Questionnaire
Q1031,"Around October 1, 2020, did any students enrolled in this school receive Title I services at this school or at any other location?",National Teacher and Principal Survey (NTPS) Principal Questionnaire
Q1032,How many PREKINDERGARTEN students at this school participate in the Title I program?,National Teacher and Principal Survey (NTPS) Principal Questionnaire
Q1033,How many students at this school in GRADES K-12 participate in the Title I program?,National Teacher and Principal Survey (NTPS) Principal Questionnaire
Q1034,Are students receiving Title I services in – Reading or language arts? Mathematics? English as a Second Language (ESL)?,National Teacher and Principal Survey (NTPS) Principal Questionnaire
Q1035,What is the name of the person who completed most of this questionnaire?,National Teacher and Principal Survey (NTPS) Principal Questionnaire
Q1036,What is his or her job title?,National Teacher and Principal Survey (NTPS) Principal Questionnaire
Q1037,What is his or her work e-mail address?,National Teacher and Principal Survey (NTPS) Principal Questionnaire
Q1038,What is the school’s phone number?,National Teacher and Principal Survey (NTPS) Principal Questionnaire
Q1039,"Please verify this school’s or program’s name and mailing address that are printed on the front of this questionnaire. (School or program name, Mailing address, City, State, ZIP code)",National Teacher and Principal Survey (NTPS) Principal Questionnaire
Q1040,Is the physical or street address of this school or program the same as the mailing address?,National Teacher and Principal Survey (NTPS) Principal Questionnaire
Q1041,Please print this school’s or program’s physical or street address,National Teacher and Principal Survey (NTPS) Principal Questionnaire
